
=== 更新时间: 2026-03-01 11:34:40 ===
- 各地方台8 - 临江综合: http://stream8.jlntv.cn/linjiang/playlist.m3u8
- 各地方台8 - 辉南综合: http://stream5.jlntv.cn/hn/playlist.m3u8
- 各地方台8 - 柳河综合: http://stream5.jlntv.cn/lh/playlist.m3u8
- 🌊经典｜小品 - 策划: https://vd3.bdstatic.com/mda-ki60ag5ub193axs9/hd/mda-ki60ag5ub193axs9.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
- 🌊经典｜小品 - 不差钱: https://vdse.bdstatic.com//769f31778a85f33825c44a9b0c70ac37.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T10%3A24%3A57Z%2F-1%2Fhost%2F9d4a74ab09dc18c2f4d9b0b8f77c621471a15359ec3b77c186f51611f4712005
- 🌊经典｜小品 - 就差钱: https://vdse.bdstatic.com//812d49e751aa31530ec39debfe54a359.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T08%3A49%3A09Z%2F-1%2Fhost%2Fa58bdb86d23b53b6909e8e19d85dad9fed3adeba4a664a22eef9a7d32ac2486a
- 🌊经典｜小品 - 昨天今天明天: https://vd3.bdstatic.com/mda-ia4xz7n2s4hxbhby/logo/hd/mda-ia4xz7n2s4hxbhby.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
- 🌊经典｜小品 - 捐助: https://vd3.bdstatic.com/mda-jaqz8g17b9cvryks/hd/mda-jaqz8g17b9cvryks.mp4?pd=19&vt=1
- 🌊经典｜小品 - 捐助后传: https://vd3.bdstatic.com/mda-kbsrpz9zmbbvznjw/hd/mda-kbsrpz9zmbbvznjw.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
- 🌊经典｜小品 - 小崔说事: https://vdse.bdstatic.com//2f54cd59170279f94c5b354179bda8c0.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T04%3A47%3A48Z%2F-1%2Fhost%2Fc0d35c8c0a00af3226ac1bc3a1510c1474d8054a30290740da4a2d567924f779
- 🌊经典｜小品 - 小崔说事儿: https://vdse.bdstatic.com//0881642336164cb448c0d8addd2d22a6.mp4?authorization=bce-auth-v1/40f207e648424f47b2e3dfbb1014b1a5/2022-05-28T07:29:10Z/-1/host/4c290e67925bf7954af616c290b337b52a840355f1184f78619d696a5da5c0bb
- 🌊经典｜小品 - 中奖了: https://vd3.bdstatic.com/mda-kmkh9zy2b3gnx4bq/mda-kmkh9zy2b3gnx4bq.mp4?pd=19&vt=1
- 🌊经典｜小品 - 卖拐: https://vd3.bdstatic.com/mda-mdgia7vnkscvxh6d/v1-hknm/hd/mda-mdgia7vnkscvxh6d.mp4?pd=19&vt=1
- 🌊经典｜小品 - 卖车: https://vd3.bdstatic.com/mda-kg33nbdczsa9ktat/mda-kg33nbdczsa9ktat.mp4?playlist=%5B%22hd%22%5D&pd=19&vt=1
- 🌊经典｜小品 - 功夫: https://vd3.bdstatic.com/mda-mjn3rmcivntas8ez/hd/cae_h264_nowatermark/1635016788091110865/mda-mjn3rmcivntas8ez.mp4?pd=19&vt=1
- 🌊经典｜小品 - 相亲1: https://vd3.bdstatic.com/mda-ki5quadqsdi1tk9e/mda-ki5quadqsdi1tk9e.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3024484252&vid=10808391094376007907&auth_key=1655295624-0-0-6fb10727b6c3c195f08ff9bebe036cd0&bcevod_channel=searchbox_feed
- 🌊经典｜小品 - 相亲2: https://vd3.bdstatic.com/mda-kipkytij74rnn9k3/hd/mda-kipkytij74rnn9k3.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
- 🌊经典｜小品 - 钟点工: https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c8e2e53c77ua6v88gk9g&ratio=720p&line=0
- 🌊经典｜小品 - 火炬手: https://vd3.bdstatic.com/mda-jar0302925j1nwep/hd/mda-jar0302925j1nwep.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
- 🌊经典｜小品 - 我想有个家: https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1
- 🌊经典｜小品 - 狭路相逢: https://vd3.bdstatic.com/mda-kd0mku18u3rui7gz/v1-cae/hd/mda-kd0mku18u3rui7gz.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
- 🌊经典｜小品 - 超级大明星: https://vd3.bdstatic.com/mda-ji3f9bxs1cxwmui7/hd/mda-ji3f9bxs1cxwmui7.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
- 🌊经典｜小品 - 阳仔演笑会: https://vdse.bdstatic.com//cf06ee490cf69657ab9f333e067b348e.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T10%3A30%3A16Z%2F-1%2Fhost%2Fe3b07458bdfa3f2b9dd841f97ab3b32a73e1f5c3c55fec0e851f21054900b4a3
- 🌊经典｜小品 - 阳仔演笑会2: https://vdse.bdstatic.com//b837548733e6bd32629f9134457ad811.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T12%3A24%3A48Z%2F-1%2Fhost%2F21b407cd58e7d2f39864128a9160659f1f4845e2cf4c01c6e2a3f30be1dbc557
- 🌊经典｜小品 - 同桌的你: https://vd3.bdstatic.com/mda-kkfwqyn6sc4r5579/mda-kkfwqyn6sc4r5579.mp4?pd=19&vt=1
- 🌊经典｜小品 - 晶晶小品: http://43.138.170.29:35455/huya/11352938
- 🌊经典｜小品 - 笑傲: http://43.138.170.29:35455/huya/11352908
- 🌊经典｜小品 - 开心小品: http://tc-tct.douyucdn2.cn/dyliveflv3/10153463r0oBSmAG.flv?wsAuth=327f9acf257abce343423d9ca46ef9ae&token=cpn-androidmpro-0-10153463-ee6c60cb51b36154827caa4c2303ce140c03be821c37ac32&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3
- 🌊经典｜小品 - 贾玲: http://43.138.170.29:35455/douyu/10419541
- 🌊经典｜小品 - 许君聪: http://43.138.170.29:35455/douyu/10419558
- 🌊经典｜小品 - 吉林娱乐: http://43.138.170.29:35455/douyu/9273031
- 🌊经典｜小品 - 欢乐小贩: http://43.138.170.29:35455/douyu/9403690
- 🌊经典｜小品 - 爱笑会议室: http://43.138.170.29:35455/douyu/9375430
- 🌊经典｜小品 - 辽宁春晚: http://43.138.170.29:35455/douyu/9403738
- 🌊经典｜小品 - 组团上春晚: http://43.138.170.29:35455/douyu/9406416
- 🌊经典｜小品 - 本山快乐营: http://43.138.170.29:35455/douyu/9374865
- 🌊经典｜小品 - 欢乐相伴: http://43.138.170.29:35455/douyu/9403781
- 🌊经典｜小品 - 小宝: http://43.138.170.29:35455/douyu/9817729
- 🌊经典｜小品 - 家庭欢乐秀: http://43.138.170.29:35455/huya/11352937
- 🌊经典｜小品 - 开心麻花: http://43.138.170.29:35455/douyu/10153463
- 🌊经典｜小品 - 小陈: http://43.138.170.29:35455/douyu/1486165
- 🌊经典｜小品 - 小品1: http://43.138.170.29:35455/huya/11352961
- 🌊经典｜小品 - 小品2: http://epg.112114.xyz/douyu/9067836
- 🌊经典｜小品 - 小品3: http://43.138.170.29:35455/huya/11352947
- 🌊经典｜小品 - 赵本山: http://epg.112114.xyz/douyu/9817716
- 🌊经典｜小品 - yy小品: http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354931503
- 🌊经典｜小品 - yy小品2: http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382741642
- 🌊经典｜小品 - yy小品3: http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354936198
- 🌊经典｜小品 - 经典小品: http://59.47.74.33:35455/douyu/9067836
- 🌊经典｜小品 - 吃面: https://vd3.bdstatic.com/mda-kihjn2cq7103ivig/v1-cae/hd/mda-kihjn2cq7103ivig.mp4
- 🌊经典｜小品 - 非诚来扰: https://vd3.bdstatic.com/mda-jk4sx2ggq7u355d6/hd/mda-jk4sx2ggq7u355d6.mp4
- 🌊经典｜小品 - 幸福密码: https://vd3.bdstatic.com/mda-kj9ispnax8gpirkf/hd/mda-kj9ispnax8gpirkf.mp4
- 🌊经典｜小品 - 狭路相逢: https://vd3.bdstatic.com/mda-kanfj7h320ueqgkg/v1-cae/hd/mda-kanfj7h320ueqgkg.mp4
- 🌊经典｜小品 - 最佳酒友: https://vd3.bdstatic.com/mda-jheqyidz841gwxpy/hd/mda-jheqyidz841gwxpy.mp4
- 🌊经典｜小品 - 整容归来: https://vd3.bdstatic.com/mda-ji1xe9cmasuh0722/hd/mda-ji1xe9cmasuh0722.mp4
- 🌊经典｜小品 - 老王卖瓜: https://vd3.bdstatic.com/mda-jkrk9bk95f9utr9r/hd/mda-jkrk9bk95f9utr9r.mp4
- 死神来了系列 - 死神来了5【英语】（美国恐怖片）: https://vip1.lz-cdn8.com/20220823/22722_1e752942/index.m3u8
- 死神来了系列 - 死神来了5【国语】（美国恐怖片）: https://vip1.lz-cdn8.com/20220823/22721_3a3992c3/index.m3u8
- 死神来了系列 - 死神来了4【英语】（美国恐怖片）: https://vip1.lz-cdn8.com/20220823/22720_131dcf70/index.m3u8
- 死神来了系列 - 死神来了4【国语】（美国恐怖片）: https://vip1.lz-cdn8.com/20220823/22719_7b6ccd30/index.m3u8
- 死神来了系列 - 死神来了3【英语】（美国恐怖片）: https://vip1.lz-cdn8.com/20220823/22718_835d154e/index.m3u8
- 死神来了系列 - 死神来了3【国语】（美国恐怖片）: https://vip1.lz-cdn8.com/20220823/22717_46ba84a5/index.m3u8
- 死神来了系列 - 死神来了2【英语】（美国恐怖片）: https://vip1.lz-cdn8.com/20220823/22716_630d93a6/index.m3u8
- 死神来了系列 - 死神来了2【国语】（美国恐怖片）: https://vip1.lz-cdn8.com/20220823/22715_aa498f3b/index.m3u8
- 死神来了系列 - 死神来了【英语】（美国恐怖片）: https://vip1.lz-cdn8.com/20220823/22724_64adbf84/index.m3u8
- 死神来了系列 - 死神来了【国语】（美国恐怖片）: https://vip1.lz-cdn8.com/20220823/22723_f183c6bd/index.m3u8
- 阴阳路系列 - 阴阳路20：降头【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10609_8746d0d6/index.m3u8
- 阴阳路系列 - 阴阳路20：降头【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10611_0198819c/index.m3u8
- 阴阳路系列 - 阴阳路19：我对眼见到嘢【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10610_2019b813/index.m3u8
- 阴阳路系列 - 阴阳路19：我对眼见到嘢【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10606_3d696f82/index.m3u8
- 阴阳路系列 - 阴阳路18：鬼上身（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10608_56160946/index.m3u8
- 阴阳路系列 - 阴阳路18：鬼上身（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10607_6057a9bc/index.m3u8
- 阴阳路系列 - 阴阳路17：监房有鬼【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10604_5210ede7/index.m3u8
- 阴阳路系列 - 阴阳路17：监房有鬼【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10605_643136cc/index.m3u8
- 阴阳路系列 - 阴阳路16：回到武侠时代【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10603_40387a35/index.m3u8
- 阴阳路系列 - 阴阳路16：回到武侠时代【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10600_84e3c144/index.m3u8
- 阴阳路系列 - 阴阳路15：客似魂来【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10601_1346e651/index.m3u8
- 阴阳路系列 - 阴阳路15：客似魂来【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10602_95946071/index.m3u8
- 阴阳路系列 - 阴阳路14：双鬼拍门【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10598_7cf4a096/index.m3u8
- 阴阳路系列 - 阴阳路14：双鬼拍门【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10599_7537fcf2/index.m3u8
- 阴阳路系列 - 阴阳路13：花鬼【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10597_b5beb9fd/index.m3u8
- 阴阳路系列 - 阴阳路13：花鬼【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10596_b171d663/index.m3u8
- 阴阳路系列 - 阴阳路12：美容尸【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10593_a83d5fec/index.m3u8
- 阴阳路系列 - 阴阳路12：美容尸【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10594_a3c0c449/index.m3u8
- 阴阳路系列 - 阴阳路11撩鬼攞命【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10595_f4167829/index.m3u8
- 阴阳路系列 - 阴阳路11撩鬼攞命【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10591_31177bff/index.m3u8
- 阴阳路系列 - 阴阳路10宣言咒【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10592_042e3b23/index.m3u8
- 阴阳路系列 - 阴阳路10宣言咒【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10590_73b98df1/index.m3u8
- 阴阳路系列 - 阴阳路9命转乾坤【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10588_f9d3c610/index.m3u8
- 阴阳路系列 - 阴阳路9命转乾坤【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10589_8022deef/index.m3u8
- 阴阳路系列 - 阴阳路8棺材仔【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10587_c8ed7b53/index.m3u8
- 阴阳路系列 - 阴阳路8棺材仔【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10585_096fa589/index.m3u8
- 阴阳路系列 - 阴阳路7撞到正【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10586_4af64b77/index.m3u8
- 阴阳路系列 - 阴阳路7撞到正【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10583_4e3df9bb/index.m3u8
- 阴阳路系列 - 阴阳路6凶周刊【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10584_1916f4b7/index.m3u8
- 阴阳路系列 - 阴阳路6凶周刊【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10582_880280a5/index.m3u8
- 阴阳路系列 - 阴阳路5一见发财【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10581_6f815ffc/index.m3u8
- 阴阳路系列 - 阴阳路5一见发财【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10580_e352e4ca/index.m3u8
- 阴阳路系列 - 阴阳路4与鬼同行【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10579_86f9224f/index.m3u8
- 阴阳路系列 - 阴阳路4与鬼同行【国语】（香港恐怖片）: https://vip1.lz-cdn1.com/20220522/6355_f18c186b/index.m3u8
- 阴阳路系列 - 阴阳路3升棺发财【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10578_99792bb4/index.m3u8
- 阴阳路系列 - 阴阳路3升棺发财【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10577_e182996c/index.m3u8
- 阴阳路系列 - 阴阳路2我在你左右【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10574_450eef1a/index.m3u8
- 阴阳路系列 - 阴阳路2我在你左右【国语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10575_836c9485/index.m3u8
- 阴阳路系列 - 阴阳路【粤语】（香港恐怖片）: https://vip.lz-cdn17.com/20230502/10576_200aef70/index.m3u8
- 阴阳路系列 - 阴阳路【国语】（香港恐怖片）: https://vip.lzcdn2.com/20220407/2598_856f5c1d/index.m3u8
- 急救技能 - 人工呼吸法: https://vod.youlai.cn/72de8cf0d9914731ac2fd288728b5e4a/a1a38082a6b948f2b0613cd995721d20-c65de217ed281ce147a07baae3d58939-sd.mp4
- 急救技能 - 婴儿心脏急救法: https://vod.youlai.cn/a2be1cd81e0649478ee37e5d1ff2b9be/b92fe561abf14181959899867bae97c0-99e7a88b8037e53c68b969453e84537a-sd.mp4
- 急救技能 - 儿童心脏骤停法: https://vod.youlai.cn/54ffd34a01e04bf5b646aee765bc0aba/d99caa428ec542479c912699859cf1c4-d0d3fd20a6f674cfe9c9582810ac86e3-sd.mp4
- 急救技能 - 成人心脏骤停急救法: https://vod.youlai.cn/e9f758ed68794b2ab9cdc7dbb6b7cc45/2e477278fa004167a4e5bc595bd60a62-987d9ce98cbb9609e5ac4c09e440a68a-sd.mp4
- 急救技能 - 止血: https://vod.youlai.cn/39bef4b5e26647a0a69ed00c3a8932c5/8caa1d77d1ac45a8915f78adaea91f25-8c989b9c4fc704e73641ec75a3a7c33e-sd.mp4
- 急救技能 - 异物窒息自救法: https://vod.youlai.cn/a9840cc3e7a844f28816462c5e861442/4d0137e859b143d9a5ae70cd4be5f8ef-54fed1bc4ea787acb0383f010b746b9f-sd.mp4
- 急救技能 - 成人异物卡喉急救法: https://vod.youlai.cn/e112f582bc7f48f7ac2061ad9ff77d05/089337f78dbe4376a0edc1ff1e4dc905-5bd95119a07d9e9911ddc7747b8c2b73-sd.mp4
- 急救技能 - 孕妇或肥胖者窒息急救法: https://vod.youlai.cn/e9945800adf4483aa8b99f2ed02f7db9/e82ea3137ed644f4b45515f080acb166-92d583ece133244f04cd62c480c5b8f9-sd.mp4
- 急救技能 - 异物卡喉自救法: https://vod.youlai.cn/7f9c1f2f3e9e4188b512dd4a678575a8/6ab269f753544196946c8db53ac7074a-e4c128779db52824e23331e967838a8b-sd.mp4
- 急救技能 - 儿童异物窒息法: https://vod.youlai.cn/87a1b54899b84ce4b35e0229d7d11ff4/e5d9d41b5a284265b7b32cf30cf5d382-4dd371f26bde71ec0f361811f2d9a823-sd.mp4
- 急救技能 - 肿胀处理方法: https://vod.youlai.cn/8fda9119c9534a4794db6c7a31150735/a401033c210d47e998e5439633b6113b-f2f99832467f424a877a63ca0e59ce44-sd.mp4
- 急救技能 - 仓鼠咬伤处理方法: https://vod.youlai.cn/eeb33864357241ef87c17a56175111d4/4de857208e91439d9d572f063cd0a035-710763a01f7a7cfa8394785e5babf4b8-sd.mp4
- 急救技能 - 岔气处理方法: https://vod.youlai.cn/bdee6ea815b947ceb141b90318f9e340/872f35e1094744aaadd94661d68d8670-6481a06ca8bcb467576a42c975bccb47-sd.mp4
- 急救技能 - 肌肉拉伤处理方法: https://vod.youlai.cn/24f7d92424164ed79f3a5f8fc07b795e/091cc42307174a1e9471afaad7d9ea1c-d9a54d9123e2bc06fec46f276a03d188-sd.mp4
- 急救技能 - 打耳洞红肿处理方法: https://vod.youlai.cn/5e871e5d0a5a40b2afa3fcf43189bf21/ac3f2b3b45dd4431b283b8dd33250527-53e12391161e6916f8f60c718f3ed600-sd.mp4
- 急救技能 - 鞭炮炸伤处理方法: https://vod.youlai.cn/7cbe2aa602e647cfa9854469c98e0253/0ca8b2f345e8451c9b752be5955ee630-f73ce0dfba3961d563d3f83095cb1eb4-sd.mp4
- 急救技能 - 脸部过敏处理方法: https://vod.youlai.cn/f41db2075a4b46868ddf0e6c3f573afe/6f0b72a7c94f43a0b673b7b9a2ba951e-41e07231176e6bad866301574ef39418-sd.mp4
- 急救技能 - 脚扎伤处理方法: https://vod.youlai.cn/076315781c5440b89670e5853d29e4wd8/5698d77ef8844c408a25271da0283b02-ab94c988d8a8edc4922c2fe15aabde0e-sd.mp4
- 急救技能 - 老人跌倒急救法: https://vod.youlai.cn/10e2f18bea574626ba869635ba8a70a1/c10ba0b524024cc38ef5c1f1ed3c14bb-58a4856dfb14c04e833e0f04c768327c-sd.mp4
- 急救技能 - 擦伤处理方法: https://vod.youlai.cn/781932e07d384aa8b1561585b4ff4886/833b9b8c55304805ae060a3a35228cda-a39a84bfbf493ec6b959247c867f836b-sd.mp4
- 急救技能 - 断指急救法: https://vod.youlai.cn/e5444074ddac4b42993e4c53128516cb/d2a91e76830348f0abad2c92e05ffeef-d3194db679534a6111a589c40e34bd02-sd.mp4
- 急救技能 - 腿抽筋处理方法: https://vod.youlai.cn/7f2828acc5f9432881f3833f3c13c7c5/01d1195f0ae04895852098bbf4f00886-18da40cf01b9dbc6b9b5d04d3cca74b9-sd.mp4
- 急救技能 - 脚扭伤处理方法: https://vod.youlai.cn/9ad15caadeba46f39630339787ac3bb6/b912d1569e1643ae92a0bd300942503f-5672574782b93ec8561c4b417d0e676d-sd.mp4
- 急救技能 - 异物插入眼急救法: https://vod.youlai.cn/f5cfb00203964752aaed8ebca1d5cf32/ad515860d7034de28e6b24625fa5564d-ab7a86b8c4699758b4af49ddd309f562-sd.mp4
- 急救技能 - 手腕骨折处理方法: https://vod.youlai.cn/5dac4c0270d0494ba44335363c423880/d6955fc18f904f2ea475eadf688d6abb-fd044f38418d95032593afc5d32f099a-sd.mp4
- 急救技能 - 光灼伤眼处理方: https://vod.youlai.cn/295ee383fb8c4938b88ec1304a928148/b323fd2e45eb4c31a810529e6291cdb2-4afbbc0c71d94098cb14c6b7b1b69c10-sd.mp4
- 急救技能 - 新生儿肚脐出血处理方法: https://vod.youlai.cn/40a915c014d5426c8c706d8567a89f43/fbefdc2e4af14523975bf9443dbbe894-0e347c7bfa4b1b8d5ce409400aad5001-sd.mp4
- 急救技能 - 中暑急救法: https://vod.youlai.cn/61bf57df0872464ab9111580c1d2502c/4c1a2dbd84304c10a6b912e036affa12-40e91584104a5983da7154183cabeffd-sd.mp4
- 急救技能 - 癫痫发作处方法: https://vod.youlai.cn/e8aa843a991d4b41b203209d4fba6e2a/63a7d3b21ce54903b5c8ef6c23749226-619d2f6f5f84c835c41a979a1e015390-sd.mp4
- 急救技能 - 过度换气处理方: https://vod.youlai.cn/13b0dee02042475493a7f90b6b632007/fb6d33c1451c40aeab64d54a0669335a-d1573855f8c1f22c33e4591068b08591-sd.mp4
- 急救技能 - 急性结膜炎处理方法: https://vod.youlai.cn/bebffd4e1fc842429b94dda35d03dc9b/b60d45e589df46eaa6a468d8aba6aa14-fbe68decf8ae156b840bfc9bed978e80-sd.mp4
- 急救技能 - 耳气压伤处理方法: https://vod.youlai.cn/4085b6261a8e450b836453c9974ef152/72aaff05251245449a7f0328c21502de-85a9adc3c0f44169a4c820102fbb92bf-sd.mp4
- 急救技能 - 迷眼处理方法: https://vod.youlai.cn/a14a54cd83a04c13abaf1029709d269f/8569d73c20ab4daf98b6f9f42d872cf7-f7a7e4723da82252863363b83f7894bf-sd.mp4
- 急救技能 - 蟑螂入耳处理方法: https://vod.youlai.cn/66b0bf74486f41a5b7c46235a8c621a9/b56f8469d9e3430bad0adde74ac9cab4-36df65db105bc7da8a1c5ce973c31948-sd.mp4
- 急救技能 - 晕厥处理方法: https://vod.youlai.cn/5f20d9ad7250489fa051bc8d60f77e02/65497fefd9234706b1f7660b7ee28b17-e0eb649fad0c8892d788a626b0d2f1ba-sd.mp4
- 急救技能 - 昏迷急救法: https://vod.youlai.cn/067a34834fcf435595ad6e0e3e46680f/7fada488945d45c0ba8ee8512e5c28ce-8736b0137369ce559f8ba3dd1448a95b-sd.mp4
- 急救技能 - 颈部损伤急救法: https://vod.youlai.cn/61d2c4481b444a4f83ef660ae95cd26d/fc7e8abe096747dc9493e7b5c71cc275-b96bf74a2bf5b4caf9918a32a0838b99-sd.mp4
- 急救技能 - 戒指卡住急救法: https://vod.youlai.cn/fc527c47206d45709aede298aa758eae/63a203aae19a45069fe1951437bcfdcf-3fb5fea64bf4b64057412b463f0e49d1-sd.mp4
- 急救技能 - 心慌处理方法: https://vod.youlai.cn/5591da90536e4337b8c485145672c464/6d317c0c93f44dcc842becd735afef23-df19edc49094c256326a3ede40ec8403-sd.mp4
- 急救技能 - 水泡处理方法: https://vod.youlai.cn/29fcb883a4c246eca436ead0a42d18e0/1e7210ce30044f36b418e60ad1a57edb-b71ff96c2a1318b7f48e802e6508f763-sd.mp4
- 急救技能 - 飞虫入耳处理方法: https://vod.youlai.cn/0af10bb211ab45b784f12106ed06a7e5/7a2a2c21c39e49b1b8d03e3e4522ad37-3dc0ec14dede3c1b0c5f21a27b1c83b0-sd.mp4
- 急救技能 - 甲沟炎处理方法: https://vod.youlai.cn/a006e1fc57424e2db9fe9f7f0b0546bd/a3e9a4621e5b4f3b808a910794d84713-0696ed0879b153db663d587d07569dcf-sd.mp4
- 急救技能 - 成人发烧处理方法: https://vod.youlai.cn/90b5fb940b524685ba9ec05be694fbf7/c898b858fa304a1b9ea536df65e65479-94e7ead60ada59ecb2e4de90b813ed24-sd.mp4
- 急救技能 - 成人鼻出血处理方法: https://vod.youlai.cn/262c7daafafa430893ef3a9bebc99cd9/979ad6d0214d4deda523bb02e4c91aed-6e0ff39d527866e0a842ccb9f7221738-sd.mp4
- 急救技能 - 儿童鼻出血处理方法: https://vod.youlai.cn/a3f97b26814b482c94ff1e2aca8c97b2/40b6c9ff408a481eb52db948fbf3970c-14f60a556d88cdb589b8fd9544adbd29-sd.mp4
- 急救技能 - 海鲜过敏急救法: https://vod.youlai.cn/ca5770224fc741d78d6d215716ace128/b0106fe79029420eb71a0af573bfc6b7-8d642e8c930414ff3a6868f3c3cea93e-sd.mp4
- 急救技能 - 鱼刺卡猴急救法: https://vod.youlai.cn/e7db193df1ab4edf94e8a064c0297b64/17176343c9a0408788b0546e3a7e26fc-bf085799e3968f62bf1a55b55dd7ad02-sd.mp4
- 急救技能 - 下巴脱臼法: https://vod.youlai.cn/33d440f740534b589a7335e0424cb8db/d32bebe92fd342aab0068753d3f02275-661d48579368040f8be1d15720f5fdf7-sd.mp4
- 急救技能 - 肘关节脱臼处理方法: https://vod.youlai.cn/47f9e9549b4046d7a180813574924a04/d8186f4fd59b407780ae7f1b4e07d29d-755bbea5ef2946cdcd1dd8b9887cf94e-sd.mp4
- 急救技能 - 徒底筋膜炎处理方法: https://vod.youlai.cn/88a6f5fb1f1749248fe6a47df9abfb12/8a184c30af93470db12a26f905e106ab-91b9f15131d50c2284fce099cb942661-sd.mp4
- 急救技能 - 足趾损伤处理法: https://vod.youlai.cn/f958c7d338724071860fc821d46d5d68/c77d23419b614866a263cc4919fd03b7-8755433ae77b8708a6e980693903d827-sd.mp4
- 急救技能 - 跟腱处理方法: https://vod.youlai.cn/2f055945d68c4b2f880805556c043965/be909238642a475e951950927d51ad07-0ea0e834ed2c2339435b2f0c9295062e-sd.mp4
- 急救技能 - 脚扎伤处理方法: https://vod.youlai.cn/076315781c5440b89670e5853d29e4d8/5698d77ef8844c408a25271da0283b02-ab94c988d8a8edc4922c2fe15aabde0e-sd.mp4
- 急救技能 - 肩关节脱臼急救法: https://vod.youlai.cn/14a369fbefc749f6be5554eca9356922/6d72a28f54044db8a37f35a0718c0e2b-660ec9ae43f02987b2fa685fc345a564-sd.mp4
- 急救技能 - 膝关节摔伤处理方法: https://vod.youlai.cn/fa114923095e49b49754ffe7c169f278/3b10c94f5a1044a79ef7ca00e0285a5a-fed39b18fe900eeaa4a5cbe00604730c-sd.mp4
- 急救技能 - 割伤处理方法: https://vod.youlai.cn/36086c9a792f4401a0c34e11575d262a/71ded23fda4944ec99a8a432da58bb34-82fe1b07a9f2cc4705f6df2ab0e99711-sd.mp4
